Game ID,Puzzle Date,Word,Group Name,Group Level,Starting Row,Starting Column
554,2024-11-17,UNION,ALLIANCE,0,2,2
554,2024-11-17,POSSESSIVE,WHAT AN APOSTROPHE MIGHT INDICATE,3,2,3
554,2024-11-17,SLINKY,CLOSE-FITTING ,1,2,4
554,2024-11-17,PROPOSAL,OCCASIONS WHEN ONE MIGHT KNEEL,2,3,1
554,2024-11-17,SNUG,CLOSE-FITTING ,1,3,2
554,2024-11-17,PRAYER,OCCASIONS WHEN ONE MIGHT KNEEL,2,3,3
554,2024-11-17,LEAGUE,ALLIANCE,0,3,4
554,2024-11-17,GUILD,ALLIANCE,0,4,1
554,2024-11-17,DUBBING,OCCASIONS WHEN ONE MIGHT KNEEL,2,4,2
554,2024-11-17,FOOT,WHAT AN APOSTROPHE MIGHT INDICATE,3,4,3
554,2024-11-17,SLEEK,CLOSE-FITTING ,1,4,4
555,2024-11-18,DOMINO,THINGS WITH SPOTS,2,1,1
555,2024-11-18,DRYER,USED IN HAIR CARE,0,1,2
555,2024-11-18,FIDDLER,___ CRAB,3,1,3
555,2024-11-18,LADYBUG,THINGS WITH SPOTS,2,1,4
555,2024-11-18,INTERNET,MONTHLY EXPENSES,1,2,1
555,2024-11-18,HORSESHOE,___ CRAB,3,2,2
555,2024-11-18,SPIDER,___ CRAB,3,2,3
555,2024-11-18,RENT,MONTHLY EXPENSES,1,2,4
555,2024-11-18,HAIRSPRAY,USED IN HAIR CARE,0,3,1
555,2024-11-18,GAS,MONTHLY EXPENSES,1,3,2
555,2024-11-18,DALMATIAN,THINGS WITH SPOTS,2,3,3
555,2024-11-18,COMB,USED IN HAIR CARE,0,3,4
555,2024-11-18,PHONE,MONTHLY EXPENSES,1,4,1
555,2024-11-18,HERMIT,___ CRAB,3,4,2
555,2024-11-18,ROLLERS,USED IN HAIR CARE,0,4,3
555,2024-11-18,DIE,THINGS WITH SPOTS,2,4,4
552,2024-11-19,FOCUS,AREA OF EXPERTISE,0,1,1
552,2024-11-19,FACE,WAYS TO UNLOCK A DEVICE,1,1,2
552,2024-11-19,FIELD,AREA OF EXPERTISE,0,1,3
552,2024-11-19,JEOPARDY,DOUBLE ___,3,1,4
552,2024-11-19,RIBBON,PASTA SHAPES,2,2,1
552,2024-11-19,PIN,WAYS TO UNLOCK A DEVICE,1,2,2
552,2024-11-19,WHEEL,PASTA SHAPES,2,2,3
552,2024-11-19,EAR,PASTA SHAPES,2,2,4
552,2024-11-19,PASSWORD,WAYS TO UNLOCK A DEVICE,1,3,1
552,2024-11-19,AGENT,DOUBLE ___,3,3,2
552,2024-11-19,CONCENTRATION,AREA OF EXPERTISE,0,3,3
552,2024-11-19,FINGERPRINT,WAYS TO UNLOCK A DEVICE,1,3,4
552,2024-11-19,STANDARD,DOUBLE ___,3,4,1
552,2024-11-19,ELBOW,PASTA SHAPES,2,4,2
552,2024-11-19,SPECIALTY,AREA OF EXPERTISE,0,4,3
552,2024-11-19,DRIBBLE,DOUBLE ___,3,4,4
553,2024-11-20,PLAY,"BROADCAST, AS ONLINE MEDIA",1,1,1
553,2024-11-20,BAY,SOUND LIKE A DOG,0,1,2
553,2024-11-20,STIR,COCKTAIL-MAKING VERBS,2,1,3
553,2024-11-20,CHAIN,"ORGANIZATIONAL STRUCTURES, METAPHORICALLY",3,1,4
553,2024-11-20,TREE,"ORGANIZATIONAL STRUCTURES, METAPHORICALLY",3,2,1
553,2024-11-20,STREAM,"BROADCAST, AS ONLINE MEDIA",1,2,2
553,2024-11-20,BARK,SOUND LIKE A DOG,0,2,3
553,2024-11-20,RUN,"BROADCAST, AS ONLINE MEDIA",1,2,4
553,2024-11-20,HOWL,SOUND LIKE A DOG,0,3,1
553,2024-11-20,GARNISH,COCKTAIL-MAKING VERBS,2,3,2
553,2024-11-20,AIR,"BROADCAST, AS ONLINE MEDIA",1,3,3
553,2024-11-20,PYRAMID,"ORGANIZATIONAL STRUCTURES, METAPHORICALLY",3,3,4
553,2024-11-20,MUDDLE,COCKTAIL-MAKING VERBS,2,4,1
553,2024-11-20,LADDER,"ORGANIZATIONAL STRUCTURES, METAPHORICALLY",3,4,2
553,2024-11-20,SNARL,SOUND LIKE A DOG,0,4,3
553,2024-11-20,STRAIN,COCKTAIL-MAKING VERBS,2,4,4
556,2024-11-21,BOBA,SPHERES IN MILK TEA,1,1,1
556,2024-11-21,FETT,STARTS OF PASTA NAMES,3,1,2
556,2024-11-21,POLO,KINDS OF SHIRTS,0,1,3
556,2024-11-21,STAR,"MARINE INVERTEBRATES, FAMILIARLY",2,1,4
556,2024-11-21,OXFORD,KINDS OF SHIRTS,0,2,1
556,2024-11-21,SPONGE,"MARINE INVERTEBRATES, FAMILIARLY",2,2,2
556,2024-11-21,BUBBLE,SPHERES IN MILK TEA,1,2,3
556,2024-11-21,PENN,STARTS OF PASTA NAMES,3,2,4
556,2024-11-21,PEARL,SPHERES IN MILK TEA,1,3,1
556,2024-11-21,TORTE,STARTS OF PASTA NAMES,3,3,2
556,2024-11-21,CORAL,"MARINE INVERTEBRATES, FAMILIARLY",2,3,3
556,2024-11-21,TEE,KINDS OF SHIRTS,0,3,4
556,2024-11-21,ZIT,STARTS OF PASTA NAMES,3,4,1
556,2024-11-21,JELLY,"MARINE INVERTEBRATES, FAMILIARLY",2,4,2
556,2024-11-21,FLANNEL,KINDS OF SHIRTS,0,4,3
556,2024-11-21,TAPIOCA,SPHERES IN MILK TEA,1,4,4
558,2024-11-22,FANTASY,“___ ISLAND”,3,1,1
558,2024-11-22,TEAMS,WORK COMMUNICATION PLATFORMS,2,1,2
558,2024-11-22,LOVE,“___ ISLAND”,3,1,3
558,2024-11-22,ATTENTION,PUBLICITY,0,1,4
558,2024-11-22,LENS,POINT OF VIEW,1,2,1
558,2024-11-22,EXPOSURE,PUBLICITY,0,2,2
558,2024-11-22,POSITION,POINT OF VIEW,1,2,3
558,2024-11-22,MEET,WORK COMMUNICATION PLATFORMS,2,2,4
558,2024-11-22,ZOOM,WORK COMMUNICATION PLATFORMS,2,3,1
558,2024-11-22,SHUTTER,“___ ISLAND”,3,3,2
558,2024-11-22,PRESS,PUBLICITY,0,3,3
558,2024-11-22,ANGLE,POINT OF VIEW,1,3,4
558,2024-11-22,TREASURE,“___ ISLAND”,3,4,1
558,2024-11-22,COVERAGE,PUBLICITY,0,4,2
558,2024-11-22,PERSPECTIVE,POINT OF VIEW,1,4,3
558,2024-11-22,SLACK,WORK COMMUNICATION PLATFORMS,2,4,4
562,2024-11-23,BALL-IN-CUP,THINGS ON STICKS,2,1,1
562,2024-11-23,BALANCE SHEET,BLACK OR RED,3,1,2
562,2024-11-23,LATEX,SECRETED BY TREES,1,1,3
562,2024-11-23,LOLLIPOP,THINGS ON STICKS,2,1,4
562,2024-11-23,ACCOUNT,TELLING OF EVENTS,0,2,1
562,2024-11-23,CHECKERS,BLACK OR RED,3,2,2
562,2024-11-23,COTTON SWAB,THINGS ON STICKS,2,2,3
562,2024-11-23,LICORICE,BLACK OR RED,3,2,4
562,2024-11-23,GUM,SECRETED BY TREES,1,3,1
562,2024-11-23,CORN DOG,THINGS ON STICKS,2,3,2
562,2024-11-23,STORY,TELLING OF EVENTS,0,3,3
562,2024-11-23,SAP,SECRETED BY TREES,1,3,4
562,2024-11-23,CHRONICLE,TELLING OF EVENTS,0,4,1
562,2024-11-23,RESIN,SECRETED BY TREES,1,4,2
562,2024-11-23,ROULETTE,BLACK OR RED,3,4,3
562,2024-11-23,DESCRIPTION,TELLING OF EVENTS,0,4,4
564,2024-11-24,LURCH,CAREEN,0,1,1
564,2024-11-24,TRANCE,ELECTRONIC DANCE MUSIC GENRES,2,1,2
564,2024-11-24,TREE,WORDS AFTER “ASH”,3,1,3
564,2024-11-24,THING,WHAT A NOUN MIGHT BE,1,1,4
564,2024-11-24,TRAY,WORDS AFTER “ASH”,3,2,1
564,2024-11-24,REEL,CAREEN,0,2,2
564,2024-11-24,WEDNESDAY,WORDS AFTER “ASH”,3,2,3
564,2024-11-24,JUNGLE,ELECTRONIC DANCE MUSIC GENRES,2,2,4
564,2024-11-24,PITCH,CAREEN,0,3,1
564,2024-11-24,IDEA,WHAT A NOUN MIGHT BE,1,3,2
564,2024-11-24,HEAVE,CAREEN,0,3,3
564,2024-11-24,PERSON,WHAT A NOUN MIGHT BE,1,3,4
564,2024-11-24,BLOND,WORDS AFTER “ASH”,3,4,1
564,2024-11-24,HOUSE,ELECTRONIC DANCE MUSIC GENRES,2,4,2
564,2024-11-24,AMBIENT,ELECTRONIC DANCE MUSIC GENRES,2,4,3
564,2024-11-24,PLACE,WHAT A NOUN MIGHT BE,1,4,4
549,2024-11-25,LIGHT,ASSOCIATED PRINCIPLES IN CHINESE PHILOSOPHY,3,1,1
549,2024-11-25,SCORE,ATTAIN,0,1,2
549,2024-11-25,LAND,ATTAIN,0,1,3
549,2024-11-25,SEA,LARGE GROUP,1,1,4
549,2024-11-25,HOST,LARGE GROUP,1,2,1
549,2024-11-25,BOW,PARTS OF A SHIP,2,2,2
549,2024-11-25,WIN,ATTAIN,0,2,3
549,2024-11-25,YANG,ASSOCIATED PRINCIPLES IN CHINESE PHILOSOPHY,3,2,4
549,2024-11-25,ANCHOR,PARTS OF A SHIP,2,3,1
549,2024-11-25,MASCULINE,ASSOCIATED PRINCIPLES IN CHINESE PHILOSOPHY,3,3,2
549,2024-11-25,FLOCK,LARGE GROUP,1,3,3
549,2024-11-25,DECK,PARTS OF A SHIP,2,3,4
549,2024-11-25,EXPANSIVE,ASSOCIATED PRINCIPLES IN CHINESE PHILOSOPHY,3,4,1
549,2024-11-25,BRIDGE,PARTS OF A SHIP,2,4,2
549,2024-11-25,EARN,ATTAIN,0,4,3
549,2024-11-25,CROWD,LARGE GROUP,1,4,4
563,2024-11-26,PLAZA,FEATURED IN “ELOISE”,3,1,1
563,2024-11-26,OVERLOOK,DISREGARD,1,1,2
563,2024-11-26,BONUS,GOOD THINGS TO GET AT WORK,0,1,3
563,2024-11-26,DISCOUNT,DISREGARD,1,1,4
563,2024-11-26,CLUB,KINDS OF CRACKERS,2,2,1
563,2024-11-26,PROMOTION,GOOD THINGS TO GET AT WORK,0,2,2
563,2024-11-26,RITZ,KINDS OF CRACKERS,2,2,3
563,2024-11-26,ANIMAL,KINDS OF CRACKERS,2,2,4
563,2024-11-26,RAISE,GOOD THINGS TO GET AT WORK,0,3,1
563,2024-11-26,TURTLE,FEATURED IN “ELOISE”,3,3,2
563,2024-11-26,GOLDFISH,KINDS OF CRACKERS,2,3,3
563,2024-11-26,FORGET,DISREGARD,1,3,4
563,2024-11-26,PUG,FEATURED IN “ELOISE”,3,4,1
563,2024-11-26,IGNORE,DISREGARD,1,4,2
563,2024-11-26,EQUITY,GOOD THINGS TO GET AT WORK,0,4,3
563,2024-11-26,ELOISE,FEATURED IN “ELOISE”,3,4,4
559,2024-11-27,RUBBER,___ BAND,3,1,1
559,2024-11-27,BABY,WHAT A SITTER MIGHT SIT,2,1,2
559,2024-11-27,BUGGY,NOT WORKING RELIABLY,0,1,3
559,2024-11-27,BUMPER,CAR PARTS,1,1,4
559,2024-11-27,HOUSE,WHAT A SITTER MIGHT SIT,2,2,1
559,2024-11-27,MIRROR,CAR PARTS,1,2,2
559,2024-11-27,ERRATIC,NOT WORKING RELIABLY,0,2,3
559,2024-11-27,TRIBUTE,___ BAND,3,2,4
559,2024-11-27,SPOTTY,NOT WORKING RELIABLY,0,3,1
559,2024-11-27,PLANT,WHAT A SITTER MIGHT SIT,2,3,2
559,2024-11-27,PET,WHAT A SITTER MIGHT SIT,2,3,3
559,2024-11-27,WEDDING,___ BAND,3,3,4
559,2024-11-27,BOY,___ BAND,3,4,1
559,2024-11-27,GRILLE,CAR PARTS,1,4,2
559,2024-11-27,GLITCHY,NOT WORKING RELIABLY,0,4,3
559,2024-11-27,RIM,CAR PARTS,1,4,4
568,2024-11-28,QUACK,FRAUDSTER,1,1,1
568,2024-11-28,GOBBLE,EAT VORACIOUSLY,2,1,2
568,2024-11-28,THANKS,APPRECIATION,0,1,3
568,2024-11-28,GIVING,___ TUESDAY,3,1,4
568,2024-11-28,FAT,___ TUESDAY,3,2,1
568,2024-11-28,TACO,___ TUESDAY,3,2,2
568,2024-11-28,BOLT,EAT VORACIOUSLY,2,2,3
568,2024-11-28,PRAISE,APPRECIATION,0,2,4
568,2024-11-28,SUPER,___ TUESDAY,3,3,1
568,2024-11-28,CREDIT,APPRECIATION,0,3,2
568,2024-11-28,CON,FRAUDSTER,1,3,3
568,2024-11-28,DOWN,EAT VORACIOUSLY,2,3,4
568,2024-11-28,CHEAT,FRAUDSTER,1,4,1
568,2024-11-28,SCARF,EAT VORACIOUSLY,2,4,2
568,2024-11-28,FAKE,FRAUDSTER,1,4,3
568,2024-11-28,RECOGNITION,APPRECIATION,0,4,4
570,2024-11-29,ENDEAVOR,UNDERTAKING,0,1,1
570,2024-11-29,CURB,FIRST WORDS OF HBO SHOWS,3,1,2
570,2024-11-29,NATIONAL,M.L.B. TEAM MEMBER,2,1,3
570,2024-11-29,BOARDWALK,FIRST WORDS OF HBO SHOWS,3,1,4
570,2024-11-29,HERTZ,UNITS,1,2,1
570,2024-11-29,TWIN,M.L.B. TEAM MEMBER,2,2,2
570,2024-11-29,MOLE,UNITS,1,2,3
570,2024-11-29,ENTERPRISE,UNDERTAKING,0,2,4
570,2024-11-29,SILICON,FIRST WORDS OF HBO SHOWS,3,3,1
570,2024-11-29,PROJECT,UNDERTAKING,0,3,2
570,2024-11-29,TIGER,M.L.B. TEAM MEMBER,2,3,3
570,2024-11-29,VOLT,UNITS,1,3,4
570,2024-11-29,GAME,FIRST WORDS OF HBO SHOWS,3,4,1
570,2024-11-29,RAY,M.L.B. TEAM MEMBER,2,4,2
570,2024-11-29,SECOND,UNITS,1,4,3
570,2024-11-29,VENTURE,UNDERTAKING,0,4,4
565,2024-11-30,ROCK,PERFORM WELL ON,2,1,1
565,2024-11-30,PALM,STEAL,1,1,2
565,2024-11-30,FAST,___BALL PITCHES,3,1,3
565,2024-11-30,MODERN,DANCE STYLES,0,1,4
565,2024-11-30,NAIL,PERFORM WELL ON,2,2,1
565,2024-11-30,SWING,DANCE STYLES,0,2,2
565,2024-11-30,SCREW,___BALL PITCHES,3,2,3
565,2024-11-30,KNUCKLE,___BALL PITCHES,3,2,4
565,2024-11-30,POCKET,STEAL,1,3,1
565,2024-11-30,ACE,PERFORM WELL ON,2,3,2
565,2024-11-30,TAP,DANCE STYLES,0,3,3
565,2024-11-30,SWIPE,STEAL,1,3,4
565,2024-11-30,CURVE,___BALL PITCHES,3,4,1
565,2024-11-30,JAZZ,DANCE STYLES,0,4,2
565,2024-11-30,LIFT,STEAL,1,4,3
565,2024-11-30,CRUSH,PERFORM WELL ON,2,4,4
567,2024-12-01,SOLO,“FREE ___”,3,1,1
567,2024-12-01,JERSEY,FOOTBALL GEAR,1,1,2
567,2024-12-01,WILLY,“FREE ___”,3,1,3
567,2024-12-01,WONKA,CANDY NAMES,2,1,4
567,2024-12-01,YORK,CANDY NAMES,2,2,1
567,2024-12-01,HAVEN,SANCTUARY,0,2,2
567,2024-12-01,KINDER,CANDY NAMES,2,2,3
567,2024-12-01,BIRD,“FREE ___”,3,2,4
567,2024-12-01,PADS,FOOTBALL GEAR,1,3,1
567,2024-12-01,CHARMS,CANDY NAMES,2,3,2
567,2024-12-01,PORT,SANCTUARY,0,3,3
567,2024-12-01,HELMET,FOOTBALL GEAR,1,3,4
567,2024-12-01,RETREAT,SANCTUARY,0,4,1
567,2024-12-01,FALLIN’,“FREE ___”,3,4,2
567,2024-12-01,CLEATS,FOOTBALL GEAR,1,4,3
567,2024-12-01,SHELTER,SANCTUARY,0,4,4
566,2024-12-02,TRUMPET,ANNOUNCE,0,1,1
566,2024-12-02,CROQUET,THINGS INVOLVING MALLETS,1,1,2
566,2024-12-02,CROCODILE,ICON EMBROIDERED ON A POLO SHIRT,2,1,3
566,2024-12-02,PAPER,___ CLIP,3,1,4
566,2024-12-02,ALLIGATOR,___ CLIP,3,2,1
566,2024-12-02,HAIR,___ CLIP,3,2,2
566,2024-12-02,WHAC-A-MOLE,THINGS INVOLVING MALLETS,1,2,3
566,2024-12-02,HERALD,ANNOUNCE,0,2,4
566,2024-12-02,POLO PLAYER,ICON EMBROIDERED ON A POLO SHIRT,2,3,1
566,2024-12-02,BROADCAST,ANNOUNCE,0,3,2
566,2024-12-02,LAUREL,ICON EMBROIDERED ON A POLO SHIRT,2,3,3
566,2024-12-02,XYLOPHONE,THINGS INVOLVING MALLETS,1,3,4
566,2024-12-02,CARPENTRY,THINGS INVOLVING MALLETS,1,4,1
566,2024-12-02,VIDEO,___ CLIP,3,4,2
566,2024-12-02,SWOOSH,ICON EMBROIDERED ON A POLO SHIRT,2,4,3
566,2024-12-02,DECLARE,ANNOUNCE,0,4,4
569,2024-12-03,COOKIE,“SESAME STREET” CHARACTERS,2,1,1
569,2024-12-03,EMMY,NAMES THAT SOUND LIKE TWO LETTERS,3,1,2
569,2024-12-03,GRAMMY,FAMILIAL NICKNAMES,1,1,3
569,2024-12-03,KATIE,NAMES THAT SOUND LIKE TWO LETTERS,3,1,4
569,2024-12-03,JUNIOR,SOPRANOS,0,2,1
569,2024-12-03,OSCAR,“SESAME STREET” CHARACTERS,2,2,2
569,2024-12-03,TONY,SOPRANOS,0,2,3
569,2024-12-03,POP,FAMILIAL NICKNAMES,1,2,4
569,2024-12-03,CECE,NAMES THAT SOUND LIKE TWO LETTERS,3,3,1
569,2024-12-03,MUMMY,FAMILIAL NICKNAMES,1,3,2
569,2024-12-03,COUNT,“SESAME STREET” CHARACTERS,2,3,3
569,2024-12-03,MEADOW,SOPRANOS,0,3,4
569,2024-12-03,SNUFFY,“SESAME STREET” CHARACTERS,2,4,1
569,2024-12-03,CUZ,FAMILIAL NICKNAMES,1,4,2
569,2024-12-03,CARMELA,SOPRANOS,0,4,3
569,2024-12-03,EDIE,NAMES THAT SOUND LIKE TWO LETTERS,3,4,4
575,2024-12-04,PAN,FIGURES IN GREEK MYTH,2,1,1
575,2024-12-04,PINE TREE,THINGS WITH NEEDLE/S,1,1,2
575,2024-12-04,LEAD,STEER,0,1,3
575,2024-12-04,CANDLE,STARTING WITH SYNONYMS FOR LAVATORY,3,1,4
575,2024-12-04,COMPASS,THINGS WITH NEEDLE/S,1,2,1
575,2024-12-04,LOOFAH,STARTING WITH SYNONYMS FOR LAVATORY,3,2,2
575,2024-12-04,TURNTABLE,THINGS WITH NEEDLE/S,1,2,3
575,2024-12-04,SHEPHERD,STEER,0,2,4
575,2024-12-04,ATLAS,FIGURES IN GREEK MYTH,2,3,1
575,2024-12-04,TOILETRIES,STARTING WITH SYNONYMS FOR LAVATORY,3,3,2
575,2024-12-04,ECHO,FIGURES IN GREEK MYTH,2,3,3
575,2024-12-04,GUIDE,STEER,0,3,4
575,2024-12-04,SEWING KIT,THINGS WITH NEEDLE/S,1,4,1
575,2024-12-04,HELEN,FIGURES IN GREEK MYTH,2,4,2
575,2024-12-04,DIRECT,STEER,0,4,3
575,2024-12-04,JOHNSON,STARTING WITH SYNONYMS FOR LAVATORY,3,4,4
571,2024-12-05,APPLE,TECH COMPANIES,2,1,1
571,2024-12-05,LIME,___STONE,3,1,2
571,2024-12-05,YELLOW,___STONE,3,1,3
571,2024-12-05,FACE,EXTERIOR,1,1,4
571,2024-12-05,NOSE,APTITUDE,0,2,1
571,2024-12-05,FRONT,EXTERIOR,1,2,2
571,2024-12-05,RHINE,___STONE,3,2,3
571,2024-12-05,AMAZON,TECH COMPANIES,2,2,4
571,2024-12-05,SURFACE,EXTERIOR,1,3,1
571,2024-12-05,GIFT,APTITUDE,0,3,2
571,2024-12-05,ORACLE,TECH COMPANIES,2,3,3
571,2024-12-05,BRIM,___STONE,3,3,4
571,2024-12-05,INSTINCT,APTITUDE,0,4,1
571,2024-12-05,INTUIT,TECH COMPANIES,2,4,2
571,2024-12-05,OUTSIDE,EXTERIOR,1,4,3
571,2024-12-05,FLAIR,APTITUDE,0,4,4
576,2024-12-06,PUZZLE,BAFFLE,0,1,1
576,2024-12-06,MANIA,COLLOQUIAL SUFFIXES,3,1,2
576,2024-12-06,BUZZ,"“TOY STORY” CHARACTERS, FAMILIARLY",2,1,3
576,2024-12-06,GATE,COLLOQUIAL SUFFIXES,3,1,4
576,2024-12-06,CORE,COLLOQUIAL SUFFIXES,3,2,1
576,2024-12-06,HEX,CURSE,1,2,2
576,2024-12-06,VEX,BAFFLE,0,2,3
576,2024-12-06,REX,"“TOY STORY” CHARACTERS, FAMILIARLY",2,2,4
576,2024-12-06,SLINKY,"“TOY STORY” CHARACTERS, FAMILIARLY",2,3,1
576,2024-12-06,STUMP,BAFFLE,0,3,2
576,2024-12-06,POX,CURSE,1,3,3
576,2024-12-06,PERPLEX,BAFFLE,0,3,4
576,2024-12-06,JINX,CURSE,1,4,1
576,2024-12-06,HAMM,"“TOY STORY” CHARACTERS, FAMILIARLY",2,4,2
576,2024-12-06,SPELL,CURSE,1,4,3
576,2024-12-06,PILLED,COLLOQUIAL SUFFIXES,3,4,4
574,2024-12-07,SUN,W.N.B.A. TEAMS,2,1,1
574,2024-12-07,FLY,WAYS TO ATTRACT FISH,1,1,2
574,2024-12-07,HORN,LONG___,3,1,3
574,2024-12-07,WINGS,W.N.B.A. TEAMS,2,1,4
574,2024-12-07,ASSOCIATE,THINK OF TOGETHER,0,2,1
574,2024-12-07,LEGS,LONG___,3,2,2
574,2024-12-07,FELLOW,LONG___,3,2,3
574,2024-12-07,BOW,LONG___,3,2,4
574,2024-12-07,STORM,W.N.B.A. TEAMS,2,3,1
574,2024-12-07,CHUM,WAYS TO ATTRACT FISH,1,3,2
574,2024-12-07,RELATE,THINK OF TOGETHER,0,3,3
574,2024-12-07,LIBERTY,W.N.B.A. TEAMS,2,3,4
574,2024-12-07,BAIT,WAYS TO ATTRACT FISH,1,4,1
574,2024-12-07,EQUATE,THINK OF TOGETHER,0,4,2
574,2024-12-07,LURE,WAYS TO ATTRACT FISH,1,4,3
574,2024-12-07,AFFILIATE,THINK OF TOGETHER,0,4,4
577,2024-12-08,SANDWICH,CRAM,1,1,1
577,2024-12-08,CATERPILLAR,COMPANIES NAMED AFTER ANIMALS,2,1,2
577,2024-12-08,SHOEHORN,CRAM,1,1,3
577,2024-12-08,SEOUL,HOMOPHONES OF MUSIC GENRES,3,1,4
577,2024-12-08,SLUG,PUNCH,0,2,1
577,2024-12-08,WRAP,HOMOPHONES OF MUSIC GENRES,3,2,2
577,2024-12-08,WEDGE,CRAM,1,2,3
577,2024-12-08,SOCK,PUNCH,0,2,4
577,2024-12-08,PUMA,COMPANIES NAMED AFTER ANIMALS,2,3,1
577,2024-12-08,BELT,PUNCH,0,3,2
577,2024-12-08,METTLE,HOMOPHONES OF MUSIC GENRES,3,3,3
577,2024-12-08,DOVE,COMPANIES NAMED AFTER ANIMALS,2,3,4
577,2024-12-08,INDY,HOMOPHONES OF MUSIC GENRES,3,4,1
577,2024-12-08,GREYHOUND,COMPANIES NAMED AFTER ANIMALS,2,4,2
577,2024-12-08,BLOW,PUNCH,0,4,3
577,2024-12-08,SQUEEZE,CRAM,1,4,4
578,2024-12-09,RAY,WORDS AFTER “X”,3,1,1
578,2024-12-09,FACTOR,WORDS AFTER “X”,3,1,2
578,2024-12-09,LIGHTER,USED IN STARTING A FIRE,1,1,3
578,2024-12-09,STAIN,USED TO VIEW A BIOLOGICAL SAMPLE,2,1,4
578,2024-12-09,MICROSCOPE,USED TO VIEW A BIOLOGICAL SAMPLE,2,2,1
578,2024-12-09,GAMES,WORDS AFTER “X”,3,2,2
578,2024-12-09,CONSIDERATION,DELIBERATION,0,2,3
578,2024-12-09,MAGNIFYING GLASS,USED IN STARTING A FIRE,1,2,4
578,2024-12-09,REFLECTION,DELIBERATION,0,3,1
578,2024-12-09,MATCHES,USED IN STARTING A FIRE,1,3,2
578,2024-12-09,SLIDE,USED TO VIEW A BIOLOGICAL SAMPLE,2,3,3
578,2024-12-09,THOUGHT,DELIBERATION,0,3,4
578,2024-12-09,FLINT,USED IN STARTING A FIRE,1,4,1
578,2024-12-09,FILES,WORDS AFTER “X”,3,4,2
578,2024-12-09,SCRUTINY,DELIBERATION,0,4,3
578,2024-12-09,SPECIMEN,USED TO VIEW A BIOLOGICAL SAMPLE,2,4,4
580,2024-12-10,FISH,FEEL AROUND (FOR),2,1,1
580,2024-12-10,CALL,GIVE A TITLE TO,0,1,2
580,2024-12-10,WANDA,COUNTRIES MINUS FIRST LETTER,3,1,3
580,2024-12-10,RAN,COUNTRIES MINUS FIRST LETTER,3,1,4
580,2024-12-10,INLAND,COUNTRIES MINUS FIRST LETTER,3,2,1
580,2024-12-10,CRUISE,PARTS OF A FLIGHT,1,2,2
580,2024-12-10,FUMBLE,FEEL AROUND (FOR),2,2,3
580,2024-12-10,TAXI,PARTS OF A FLIGHT,1,2,4
580,2024-12-10,TOUCHDOWN,PARTS OF A FLIGHT,1,3,1
580,2024-12-10,DUB,GIVE A TITLE TO,0,3,2
580,2024-12-10,OLIVIA,COUNTRIES MINUS FIRST LETTER,3,3,3
580,2024-12-10,ROOT,FEEL AROUND (FOR),2,3,4
580,2024-12-10,NAME,GIVE A TITLE TO,0,4,1
580,2024-12-10,RUMMAGE,FEEL AROUND (FOR),2,4,2
580,2024-12-10,TAKEOFF,PARTS OF A FLIGHT,1,4,3
580,2024-12-10,LABEL,GIVE A TITLE TO,0,4,4
572,2024-12-11,HAIRSPRAY,THINGS YOU SHAKE,1,1,1
572,2024-12-11,ROSEBUD,ENDING IN SYNONYMS FOR “FRIEND”,3,1,2
572,2024-12-11,POKÉMON,PROPER NOUN PORTMANTEAUX,2,1,3
572,2024-12-11,PRIMATE,ENDING IN SYNONYMS FOR “FRIEND”,3,1,4
572,2024-12-11,XANADU,UTOPIA,0,2,1
572,2024-12-11,JAZZERCISE,PROPER NOUN PORTMANTEAUX,2,2,2
572,2024-12-11,KETCHUM,ENDING IN SYNONYMS FOR “FRIEND”,3,2,3
572,2024-12-11,SNOWGLOBE,THINGS YOU SHAKE,1,2,4
572,2024-12-11,PARALYMPICS,PROPER NOUN PORTMANTEAUX,2,3,1
572,2024-12-11,PAYPAL,ENDING IN SYNONYMS FOR “FRIEND”,3,3,2
572,2024-12-11,PARADISE,UTOPIA,0,3,3
572,2024-12-11,WIKIPEDIA,PROPER NOUN PORTMANTEAUX,2,3,4
572,2024-12-11,SEVENTH HEAVEN,UTOPIA,0,4,1
572,2024-12-11,SALAD DRESSING,THINGS YOU SHAKE,1,4,2
572,2024-12-11,MAGIC 8 BALL,THINGS YOU SHAKE,1,4,3
572,2024-12-11,SHANGRI-LA,UTOPIA,0,4,4
560,2024-12-13,TRASH,EMAIL FOLDERS,1,1,1
560,2024-12-13,PHISH,ANIMAL HOMOPHONES,3,1,2
560,2024-12-13,CRUSH,CITRUS SODAS,2,1,3
560,2024-12-13,TROLL,FANTASY CREATURES,0,1,4
560,2024-12-13,BORE,ANIMAL HOMOPHONES,3,2,1
560,2024-12-13,SPAM,EMAIL FOLDERS,1,2,2
560,2024-12-13,LINKS,ANIMAL HOMOPHONES,3,2,3
560,2024-12-13,SQUIRT,CITRUS SODAS,2,2,4
560,2024-12-13,SPRITE,CITRUS SODAS,2,3,1
560,2024-12-13,TOWED,ANIMAL HOMOPHONES,3,3,2
560,2024-12-13,GIANT,FANTASY CREATURES,0,3,3
560,2024-12-13,DRAFTS,EMAIL FOLDERS,1,3,4
560,2024-12-13,PIXIE,FANTASY CREATURES,0,4,1
560,2024-12-13,SENT,EMAIL FOLDERS,1,4,2
560,2024-12-13,STARRY,CITRUS SODAS,2,4,3
